timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-01-04 14:00:00,16828.4,16829.89,16801.0,16816.54,4126.23566,1672842599999,69379869.92251940,117868,1979.16379000,33278550.03394780,0
2023-01-04 14:30:00,16816.2,16863.09,16795.24,16830.12,7540.60588,1672844399999,126913861.23465380,197744,3645.28870000,61350984.01886690,0
2023-01-04 15:00:00,16830.12,16848.84,16765.3,16818.27,8915.37664,1672846199999,149801427.16620640,221208,4386.64286000,73710086.12175930,0
2023-01-04 15:30:00,16818.64,16858.51,16805.02,16854.05,5335.89507,1672847999999,89816653.71614540,149995,2806.55650000,47242963.14374130,0
2023-01-04 16:00:00,16853.55,16897.0,16829.0,16866.91,5996.34956,1672849799999,101119367.35899580,169293,2933.35530000,49469301.22565000,0
2023-01-04 16:30:00,16866.37,16883.42,16842.02,16858.85,4317.84101,1672851599999,72800797.79092270,136471,1927.90604000,32506058.67601000,0
2023-01-04 17:00:00,16858.85,16878.99,16849.5,16874.88,3307.47454,1672853399999,55768881.70039290,115023,1662.26323000,28028770.00376750,0
2023-01-04 17:30:00,16874.77,16940.0,16874.62,16893.24,7757.45127,1672855199999,131168675.48532740,196050,3970.20870000,67134238.72424490,0
2023-01-04 18:00:00,16892.98,16929.88,16872.07,16918.51,5138.64453,1672856999999,86863225.00565570,146528,2551.19121000,43126688.20857750,0
2023-01-04 18:30:00,16918.51,16985.91,16918.0,16948.04,6436.4783,1672858799999,109106480.91191900,170519,3284.12058000,55670066.52471440,0
2023-01-04 19:00:00,16948.04,16991.87,16789.18,16812.4,13044.6932,1672860599999,220331478.48104530,268017,6237.18805000,105361440.20721510,0
2023-01-04 19:30:00,16811.94,16845.85,16787.85,16842.36,6077.41935,1672862399999,102247972.73040340,155844,3106.86744000,52271956.32276950,0
2023-01-04 20:00:00,16842.32,16852.23,16826.37,16837.12,4447.68176,1672864199999,74891761.91738730,126889,2284.35242000,38465682.35600860,0
2023-01-04 20:30:00,16837.08,16840.75,16777.0,16806.49,6086.22291,1672865999999,102273606.43973930,141669,2975.60672000,50003915.37681930,0
2023-01-04 21:00:00,16806.49,16827.44,16793.73,16827.4,2599.27777,1672867799999,43695630.75080870,90606,1293.09197000,21738211.11835940,0
2023-01-04 21:30:00,16827.4,16832.73,16812.33,16826.81,1933.35186,1672869599999,32523431.44036310,65507,1008.61165000,16967776.46599130,0
2023-01-04 22:00:00,16827.21,16831.25,16814.93,16826.69,1703.28378,1672871399999,28656215.00127290,59532,872.09064000,14672203.70219400,0
2023-01-04 22:30:00,16827.05,16853.71,16820.98,16826.68,2334.66547,1672873199999,39300454.10192790,75810,1182.89375000,19913187.59172180,0
2023-01-04 23:00:00,16826.72,16855.84,16815.54,16852.42,3272.08631,1672874999999,55094695.59506290,100421,1632.79489000,27493365.03907280,0
2023-01-04 23:30:00,16852.83,16869.56,16849.2,16850.36,2570.74179,1672876799999,43338201.74941550,85278,1203.38787000,20287518.66885870,0
2023-01-05 00:00:00,16850.36,16878.18,16848.0,16866.0,3392.8209,1672878599999,57215301.08868540,99192,1684.86779000,28413647.87734970,0
2023-01-05 00:30:00,16865.94,16866.93,16827.24,16828.45,3230.28848,1672880399999,54426621.20579560,108654,1457.68865000,24561442.90525170,0
2023-01-05 01:00:00,16828.09,16838.23,16807.72,16833.7,3026.93819,1672882199999,50926979.71946230,94783,1441.74211000,24257287.51699560,0
2023-01-05 01:30:00,16833.59,16849.99,16831.9,16832.9,2529.51387,1672883999999,42602497.24846610,92710,1294.48250000,21802117.65944460,0
2023-01-05 02:00:00,16833.37,16837.71,16823.3,16828.59,2650.65914,1672885799999,44614802.19661050,90002,1343.77284000,22618234.61875430,0
2023-01-05 02:30:00,16828.59,16844.44,16826.81,16836.8,1893.16407,1672887599999,31874269.34404950,77222,966.00172000,16264192.93447160,0
2023-01-05 03:00:00,16836.8,16838.57,16822.79,16828.32,2696.66402,1672889399999,45386590.18319100,91006,1353.91434000,22787532.49387650,0
2023-01-05 03:30:00,16828.33,16831.39,16818.86,16827.71,2343.71854,1672891199999,39433718.56167530,86421,1148.88837000,19330724.97637630,0
2023-01-05 04:00:00,16827.71,16836.5,16821.21,16830.82,2206.9279,1672892999999,37142122.31274450,74778,1104.21111000,18583848.04262610,0
2023-01-05 04:30:00,16830.64,16842.85,16828.78,16836.41,2172.98034,1672894799999,36581491.89126730,73154,1079.80127000,18178283.92873600,0
2023-01-05 05:00:00,16836.41,16849.37,16835.04,16843.13,2274.69706,1672896599999,38312728.23288770,73965,1136.95942000,19150041.38609650,0
2023-01-05 05:30:00,16843.13,16847.94,16837.5,16844.12,2240.66987,1672898399999,37739121.51013910,74931,1107.54050000,18654261.30575490,0
2023-01-05 06:00:00,16844.12,16845.8,16822.43,16825.77,2440.35532,1672900199999,41086830.70324070,68809,1165.60354000,19624887.38726100,0
2023-01-05 06:30:00,16825.77,16828.05,16812.56,16817.13,3131.78662,1672901999999,52677470.95527210,93017,1589.93546000,26743381.71719290,0
2023-01-05 07:00:00,16817.34,16821.14,16789.87,16797.48,3829.06903,1672903799999,64363844.98587120,105904,1820.49437000,30601588.71098070,0
2023-01-05 07:30:00,16797.48,16824.4,16795.39,16823.64,2917.07221,1672905599999,49050278.93390740,95315,1520.10826000,25560394.17285110,0
2023-01-05 08:00:00,16823.05,16829.99,16811.9,16817.93,2898.51152,1672907399999,48757625.28586870,87963,1423.48262000,23945738.63327600,0
2023-01-05 08:30:00,16817.77,16818.12,16792.85,16807.53,3548.98691,1672909199999,59640951.68774050,103546,1820.79779000,30598847.82009360,0
2023-01-05 09:00:00,16807.74,16814.23,16787.64,16803.43,3179.60213,1672910999999,53423605.49996520,100877,1592.83724000,26763461.47371900,0
2023-01-05 09:30:00,16802.97,16809.83,16780.75,16807.12,4603.01569,1672912799999,77319646.20704150,124347,2246.15682000,37730926.64909020,0
2023-01-05 10:00:00,16807.22,16832.52,16803.49,16820.15,3562.68934,1672914599999,59921589.46804430,105371,1902.86209000,32005294.98056410,0
2023-01-05 10:30:00,16820.52,16837.59,16820.15,16825.08,2794.10497,1672916399999,47017946.74501870,88425,1437.64854000,24192507.96795150,0
2023-01-05 11:00:00,16825.36,16829.67,16814.71,16819.11,2517.69521,1672918199999,42355645.90296440,73744,1212.03962000,20390740.12856070,0
2023-01-05 11:30:00,16819.11,16839.0,16817.01,16833.6,3191.61528,1672919999999,53711504.94940400,92429,1634.72283000,27510736.56722020,0
2023-01-05 12:00:00,16833.6,16834.7,16816.68,16818.56,2854.87827,1672921799999,48033343.85355260,85257,1335.73763000,22474044.48795800,0
2023-01-05 12:30:00,16819.0,16833.92,16818.5,16822.13,2532.30726,1672923599999,42609388.66377360,78529,1240.49277000,20873185.20210740,0
2023-01-05 13:00:00,16822.13,16832.54,16801.04,16809.03,4466.60648,1672925399999,75108126.93407870,130983,2201.79508000,37025125.00649590,0
2023-01-05 13:30:00,16809.03,16821.0,16777.86,16780.25,5443.26114,1672927199999,91426502.10656100,156972,2624.62075000,44084182.59640760,0
2023-01-05 14:00:00,16780.79,16819.12,16753.0,16811.76,5922.36309,1672928999999,99477683.50665570,149581,2994.37748000,50298246.15157720,0
2023-01-05 14:30:00,16812.18,16837.0,16762.55,16829.59,8076.76722,1672930799999,135647689.00438770,210016,4152.85925000,69749476.71151600,0
2023-01-05 15:00:00,16830.28,16870.6,16823.1,16847.12,7669.36063,1672932599999,129221171.14654430,196915,3892.20213000,65580377.40820850,0
2023-01-05 15:30:00,16847.12,16879.82,16841.1,16842.94,4997.69039,1672934399999,84251569.39778380,137888,2520.17669000,42485960.24634610,0
2023-01-05 16:00:00,16842.94,16865.21,16829.05,16837.2,4603.16359,1672936199999,77536528.81425120,122463,2135.73043000,35975553.80159400,0
2023-01-05 16:30:00,16837.19,16841.96,16823.22,16838.28,3925.65578,1672937999999,66085581.00445040,108329,2001.49858000,33693895.12613920,0
2023-01-05 17:00:00,16837.96,16846.88,16820.0,16826.11,3345.7321,1672939799999,56324241.72113580,100834,1569.94876000,26430346.63081560,0
2023-01-05 17:30:00,16826.11,16835.98,16811.82,16814.48,3293.72704,1672941599999,55406854.90043260,101603,1613.54371000,27143122.29170260,0
2023-01-05 18:00:00,16814.18,16846.88,16800.5,16839.97,4306.22161,1672943399999,72447875.36948450,114513,2203.40890000,37070755.39888520,0
2023-01-05 18:30:00,16839.97,16847.59,16832.84,16841.93,3413.78978,1672945199999,57488532.76220590,103288,1647.91234000,27751421.33170070,0
2023-01-05 19:00:00,16841.94,16852.38,16833.52,16834.72,3241.18743,1672946999999,54590233.55034540,92469,1561.72255000,26304256.68048480,0
2023-01-05 19:30:00,16834.72,16875.5,16826.67,16863.85,4027.98717,1672948799999,67885724.63721750,115442,2035.39704000,34304125.28016070,0
2023-01-05 20:00:00,16864.29,16873.52,16846.63,16850.99,3186.64399,1672950599999,53729952.55388490,98264,1503.40284000,25349825.79436940,0
2023-01-05 20:30:00,16850.99,16862.67,16849.83,16859.02,2792.69622,1672952399999,47074953.42586210,92273,1345.05179000,22673086.37955800,0
2023-01-05 21:00:00,16859.02,16864.84,16836.01,16842.5,2992.03797,1672954199999,50425392.61017370,87702,1459.94181000,24605016.74482460,0
2023-01-05 21:30:00,16842.81,16854.83,16834.17,16848.51,2708.47913,1672955999999,45622192.14024180,83564,1406.40800000,23690173.82018660,0
2023-01-05 22:00:00,16848.51,16857.96,16846.7,16854.08,1680.20852,1672957799999,28315419.11910190,59069,800.93351000,13497819.00120260,0
2023-01-05 22:30:00,16854.08,16855.12,16832.34,16837.85,1885.85938,1672959599999,31763557.25365960,55946,868.12514000,14621812.51307990,0
2023-01-05 23:00:00,16838.09,16847.88,16818.91,16829.66,4273.49024,1672961399999,71942223.90682290,106991,2043.87314000,34408060.44845090,0
2023-01-05 23:30:00,16829.66,16840.46,16823.05,16831.85,2559.90537,1672963199999,43082330.61581280,76558,1313.85150000,22111763.14503290,0
2023-01-06 00:00:00,16831.85,16844.38,16825.85,16841.52,2519.05046,1672964999999,42402672.65503300,84244,1264.72334000,21289177.35940110,0
2023-01-06 00:30:00,16841.92,16872.57,16841.49,16859.78,3761.93334,1672966799999,63416245.89700850,102873,1985.68140000,33473593.86067470,0
2023-01-06 01:00:00,16859.44,16863.16,16848.74,16853.36,2360.38293,1672968599999,39786991.67724420,74472,1132.77351000,19094305.90089490,0
2023-01-06 01:30:00,16853.36,16855.28,16820.18,16827.8,2485.31509,1672970399999,41855467.53628710,73252,1111.52384000,18719921.25869140,0
2023-01-06 02:00:00,16827.45,16835.31,16802.01,16825.78,4356.38201,1672972199999,73278314.38607940,105283,2074.32865000,34892887.51489000,0
2023-01-06 02:30:00,16825.78,16839.79,16821.02,16837.06,2644.29708,1672973999999,44507401.64547630,80330,1357.16487000,22843289.62904470,0
2023-01-06 03:00:00,16836.65,16842.03,16826.46,16838.76,2534.94728,1672975799999,42672405.74149070,71765,1304.65200000,21962126.28939140,0
2023-01-06 03:30:00,16838.73,16841.22,16831.76,16833.56,2234.25814,1672977599999,37617949.81778970,71432,1059.18402000,17833622.69790660,0
2023-01-06 04:00:00,16833.56,16837.87,16808.16,16810.94,3270.35441,1672979399999,55020201.35367410,82815,1489.03291000,25051570.29537260,0
2023-01-06 04:30:00,16811.21,16826.59,16805.31,16822.99,2966.04501,1672981199999,49882577.01956710,86709,1455.78502000,24483769.07127040,0
2023-01-06 05:00:00,16823.24,16823.63,16810.0,16810.0,2616.04191,1672982999999,43994487.62213590,79864,1321.49324000,22224182.52007000,0
2023-01-06 05:30:00,16810.17,16815.59,16792.12,16810.18,3614.39843,1672984799999,60743299.74357040,82222,1737.11371000,29194808.11124130,0
2023-01-06 06:00:00,16809.74,16816.45,16796.08,16799.28,3147.22109,1672986599999,52895558.80248490,83074,1489.60222000,25036157.26710770,0
2023-01-06 06:30:00,16799.29,16802.1,16779.96,16786.86,3382.0065,1672988399999,56797650.84038520,92175,1648.51755000,27685693.19369830,0
2023-01-06 07:00:00,16786.6,16802.42,16780.15,16799.85,3459.84456,1672990199999,58086973.10178640,88914,1906.72495000,32012192.60701740,0
2023-01-06 07:30:00,16799.49,16802.87,16787.9,16794.06,2303.60461,1672991999999,38688694.46086880,71864,1173.86973000,19715058.76306750,0
2023-01-06 08:00:00,16794.33,16812.22,16791.47,16808.56,2910.47986,1672993799999,48900956.71938060,84717,1461.26044000,24551479.47342000,0
2023-01-06 08:30:00,16808.54,16812.0,16799.24,16802.11,2564.65954,1672995599999,43099288.82403080,79586,1300.14882000,21849484.83216100,0
2023-01-06 09:00:00,16802.11,16802.27,16762.5,16782.89,4070.53272,1672997399999,68315918.91919630,107788,1944.41855000,32633333.43998320,0
2023-01-06 09:30:00,16782.89,16794.53,16768.02,16787.1,3511.45892,1672999199999,58926469.71312140,94714,1846.20181000,30981256.47078300,0
2023-01-06 10:00:00,16787.1,16794.6,16782.01,16787.09,2793.57249,1673000999999,46898976.54315020,80515,1325.89453000,22259700.95138930,0
2023-01-06 10:30:00,16787.09,16802.98,16760.0,16767.06,3474.60542,1673002799999,58321415.46371510,94349,1720.96769000,28886299.15154080,0
2023-01-06 11:00:00,16767.15,16772.78,16709.88,16746.69,6801.5585,1673004599999,113894588.01734180,166171,3154.68501000,52826157.45496210,0
2023-01-06 11:30:00,16746.93,16755.0,16727.63,16738.22,3849.69411,1673006399999,64449758.98588390,111701,1802.38944000,30175122.48989850,0
2023-01-06 12:00:00,16738.74,16749.0,16719.09,16721.17,3683.05578,1673008199999,61630357.19618930,102533,1809.78077000,30284430.64439610,0
2023-01-06 12:30:00,16721.17,16744.95,16717.66,16731.02,3511.23279,1673009999999,58757280.54070780,107426,1806.20916000,30225379.56353810,0
2023-01-06 13:00:00,16730.65,16744.65,16684.83,16688.03,5607.33147,1673011799999,93769585.08339100,158984,2702.91221000,45202818.01484030,0
2023-01-06 13:30:00,16688.62,16817.0,16679.0,16774.19,13197.07339,1673013599999,221257520.58402600,279632,6714.69214000,112586143.68016270,0
2023-01-06 14:00:00,16774.19,16782.66,16744.27,16762.26,4580.17741,1673015399999,76771021.15932630,130140,2307.95278000,38685786.53812220,0
2023-01-06 14:30:00,16762.26,16791.49,16720.0,16748.82,6780.92556,1673017199999,113594555.60467410,179977,3317.14305000,55570654.36210380,0
2023-01-06 15:00:00,16748.82,16789.39,16748.26,16764.22,6328.81091,1673018999999,106158345.82039140,167658,3247.25361000,54470414.61485410,0
2023-01-06 15:30:00,16763.79,16849.0,16762.43,16840.82,8896.30382,1673020799999,149627454.85651670,191297,4606.14826000,77469197.91120450,0
2023-01-06 16:00:00,16840.1,16854.0,16805.04,16811.46,6664.40156,1673022599999,112131655.67309180,140223,3215.35365000,54102451.25166640,0
2023-01-06 16:30:00,16811.46,16838.79,16808.58,16827.21,4747.38991,1673024399999,79873597.71745600,127133,2461.40680000,41413103.21517940,0
2023-01-06 17:00:00,16827.21,16845.78,16813.53,16825.32,4772.9944,1673026199999,80316858.49563220,124278,2327.71227000,39169690.80391900,0
2023-01-06 17:30:00,16825.32,16832.1,16811.63,16821.27,3307.33007,1673027999999,55627062.12805020,91836,1716.66265000,28873742.99987550,0
2023-01-06 18:00:00,16821.58,16864.15,16821.12,16848.38,5854.55183,1673029799999,98618213.09597370,141754,3050.16873000,51378896.54457100,0
2023-01-06 18:30:00,16848.38,16861.12,16841.25,16850.45,3281.09365,1673031599999,55293749.00161060,101732,1630.25278000,27473985.72785460,0
2023-01-06 19:00:00,16850.64,16871.44,16845.0,16859.78,3944.71833,1673033399999,66494837.43790160,111862,1994.43473000,33620447.70662980,0
2023-01-06 19:30:00,16859.77,16965.41,16859.31,16939.91,10199.2179,1673035199999,172568355.86076640,192964,5224.99270000,88402798.15161050,0
2023-01-06 20:00:00,16940.41,17041.0,16938.08,16945.6,10366.27983,1673036999999,176025115.90174970,207820,5361.43594000,91043070.16244110,0
2023-01-06 20:30:00,16945.27,16961.42,16886.21,16897.48,5586.74181,1673038799999,94597806.49769380,137088,2670.15526000,45216088.09667810,0
2023-01-06 21:00:00,16897.96,16934.99,16889.27,16924.24,3631.45335,1673040599999,61414884.57905540,101702,1803.00446000,30492289.13663670,0
2023-01-06 21:30:00,16924.24,16952.7,16916.31,16931.27,3786.52208,1673042399999,64108679.82127250,98643,1780.93830000,30152746.93257620,0
2023-01-06 22:00:00,16931.27,16959.48,16930.68,16955.45,2571.60034,1673044199999,43574902.13851920,79375,1324.76599000,22447881.90002060,0
2023-01-06 22:30:00,16955.45,16967.41,16938.78,16958.35,2663.34976,1673045999999,45152967.49668400,77370,1326.08734000,22482166.49403180,0
2023-01-06 23:00:00,16958.35,16980.0,16944.02,16967.81,3191.19229,1673047799999,54143726.14876570,101238,1592.36114000,27017342.58118940,0
2023-01-06 23:30:00,16968.04,16969.99,16942.1,16950.65,2614.8915,1673049599999,44342211.36197520,85167,1260.26768000,21371517.56432070,0
2023-01-07 00:00:00,16950.31,16957.63,16930.46,16946.54,2906.61307,1673051399999,49251041.06624510,89256,1377.53121000,23341914.92840950,0
2023-01-07 00:30:00,16946.31,16979.38,16945.45,16978.18,2560.67375,1673053199999,43426366.83297280,76463,1321.12819000,22405606.70584600,0
2023-01-07 01:00:00,16978.15,16981.91,16944.15,16951.9,2366.42632,1673054999999,40144173.35680050,79559,1130.80090000,19183500.09862590,0
2023-01-07 01:30:00,16952.13,16969.91,16947.65,16950.02,1901.23938,1673056799999,32240170.61670990,64658,911.13359000,15450664.23328740,0
2023-01-07 02:00:00,16950.02,16956.11,16944.0,16944.14,2197.25604,1673058599999,37242283.44951710,73216,1075.09612000,18222565.06351760,0
2023-01-07 02:30:00,16944.44,16950.89,16936.26,16944.24,1994.10583,1673060399999,33790280.34202540,64962,958.81561000,16247398.78726250,0
2023-01-07 03:00:00,16943.93,16957.86,16936.58,16954.59,2120.96223,1673062199999,35947124.37097410,65171,1060.12851000,17968013.07608850,0
2023-01-07 03:30:00,16954.36,16958.06,16942.39,16952.46,1895.7277,1673063999999,32132255.52328270,66396,901.54136000,15281142.36606820,0
2023-01-07 04:00:00,16952.73,16954.45,16944.37,16945.16,1793.39474,1673065799999,30395784.95541340,60426,851.51985000,14432276.73111160,0
2023-01-07 04:30:00,16945.36,16946.61,16936.04,16938.27,1984.61777,1673067599999,33622055.25690050,67493,940.26386000,15929411.32343080,0
2023-01-07 05:00:00,16937.85,16942.06,16935.17,16939.11,1846.88108,1673069399999,31283881.07580030,59468,929.61815000,15746711.40366300,0
2023-01-07 05:30:00,16939.44,16939.45,16932.37,16934.28,1850.96749,1673071199999,31349314.32040670,59168,920.98771000,15598601.53021920,0
2023-01-07 06:00:00,16934.02,16934.74,16922.14,16929.97,2463.43299,1673072999999,41701298.03540700,73360,1243.39500000,21048396.70689450,0
2023-01-07 06:30:00,16929.66,16936.89,16928.87,16933.29,1749.05778,1673074799999,29618082.67213640,59670,910.29239000,15414773.57364230,0
2023-01-07 07:00:00,16933.56,16947.77,16931.94,16942.69,2110.84781,1673076599999,35754049.49726980,67808,1108.99920000,18784712.80026870,0
2023-01-07 07:30:00,16942.51,16948.78,16942.51,16948.09,1681.23217,1673078399999,28490391.48509160,55910,849.81309000,14401178.67597280,0
2023-01-07 08:00:00,16948.18,16954.95,16926.99,16929.12,2638.29375,1673080199999,44694387.04741500,70959,1295.09900000,21940001.08396160,0
2023-01-07 08:30:00,16929.12,16940.88,16927.84,16929.76,2279.18322,1673081999999,38593878.00849570,68998,1054.38687000,17854288.70299850,0
2023-01-07 09:00:00,16929.58,16932.29,16925.15,16929.34,2354.47662,1673083799999,39857598.86901810,72369,1156.14951000,19572084.58987950,0
2023-01-07 09:30:00,16929.34,16933.95,16921.44,16928.51,1988.62214,1673085599999,33662777.45693010,62834,997.23119000,16881083.12591720,0
2023-01-07 10:00:00,16928.78,16930.56,16918.81,16919.4,2168.42997,1673087399999,36702551.58772500,71742,1038.22417000,17573142.91050420,0
2023-01-07 10:30:00,16919.39,16924.46,16912.18,16922.51,2562.63818,1673089199999,43359690.64446220,74675,1301.34129000,22018922.74487680,0
2023-01-07 11:00:00,16922.51,16924.8,16908.07,16923.38,2694.90973,1673090999999,45586379.41478600,78964,1343.42774000,22725420.02096450,0
2023-01-07 11:30:00,16922.99,16925.9,16917.8,16918.3,2250.16904,1673092799999,38078008.74712140,73690,1124.85222000,19035292.48333940,0
2023-01-07 12:00:00,16918.3,16919.08,16908.0,16915.28,3222.49979,1673094599999,54504929.39048250,87544,1648.30102000,27879608.13035830,0
2023-01-07 12:30:00,16915.28,16920.07,16909.89,16916.14,2343.09918,1673096399999,39634554.49531490,65797,1131.59577000,19141649.49013260,0
2023-01-07 13:00:00,16916.14,16930.87,16914.69,16930.52,2574.91403,1673098199999,43574600.81866670,75126,1328.71810000,22485827.35690020,0
2023-01-07 13:30:00,16930.52,16936.58,16914.14,16919.34,2928.2194,1673099999999,49570610.42207370,75556,1412.09443000,23905121.93897660,0
2023-01-07 14:00:00,16919.34,16927.4,16908.6,16925.46,2821.22923,1673101799999,47725722.20460700,80961,1403.33898000,23740216.97997130,0
2023-01-07 14:30:00,16925.71,16947.7,16925.08,16937.92,2914.14699,1673103599999,49349428.88655140,87623,1401.12338000,23727447.05643580,0
2023-01-07 15:00:00,16937.63,16947.64,16934.35,16942.85,2057.9259,1673105399999,34862352.19484160,70154,1018.81604000,17259406.74239690,0
2023-01-07 15:30:00,16942.85,16943.76,16936.35,16940.42,1788.06024,1673107199999,30288661.39122910,56820,878.08334000,14874257.35783040,0
2023-01-07 16:00:00,16940.6,16940.61,16924.02,16924.56,2413.22698,1673108999999,40860965.76823510,71885,1128.45609000,19107271.44143000,0
2023-01-07 16:30:00,16924.56,16926.76,16916.0,16922.79,2711.74328,1673110799999,45887650.20088410,82349,1354.85285000,22926867.57028140,0
2023-01-07 17:00:00,16922.79,16928.3,16918.85,16925.1,2060.65713,1673112599999,34874887.60685960,67051,1012.74367000,17140004.34389860,0
2023-01-07 17:30:00,16925.1,16935.87,16925.1,16928.85,2045.57967,1673114399999,34632078.66726070,67607,1035.54097000,17531968.17388940,0
2023-01-07 18:00:00,16928.85,16937.28,16928.22,16936.42,1628.14409,1673116199999,27570167.03114220,50256,827.02601000,14004486.30217490,0
2023-01-07 18:30:00,16936.42,16940.0,16932.35,16938.12,1713.96831,1673117999999,29029012.31304200,55104,846.09531000,14330115.73427530,0
2023-01-07 19:00:00,16938.12,16944.6,16935.67,16937.82,1556.28727,1673119799999,26361752.47895410,50946,771.58777000,13069938.76332080,0
2023-01-07 19:30:00,16937.82,16946.13,16935.23,16944.05,1944.39309,1673121599999,32939715.22845230,60505,963.04710000,16315003.10643090,0
2023-01-07 20:00:00,16944.05,16951.92,16939.75,16943.32,2034.8385,1673123399999,34480177.77083420,59786,1005.28663000,17034659.60684380,0
2023-01-07 20:30:00,16943.32,16947.99,16937.04,16945.77,2272.94881,1673125199999,38506414.14316790,69498,1126.77733000,19089173.32190590,0
2023-01-07 21:00:00,16945.44,16948.0,16937.0,16937.66,1500.97622,1673126999999,25431762.37273080,49689,706.14211000,11964758.39163730,0
2023-01-07 21:30:00,16937.66,16950.25,16937.0,16939.31,2424.0015,1673128799999,41067306.67844500,65356,1241.16267000,21027939.03830760,0
2023-01-07 22:00:00,16939.06,16941.6,16929.46,16936.89,1939.12704,1673130599999,32842820.66193850,62273,922.63771000,15626781.23654610,0
2023-01-07 22:30:00,16936.89,16941.69,16932.17,16936.31,1666.65975,1673132399999,28228926.46995780,51775,811.12815000,13738640.20373200,0
2023-01-07 23:00:00,16936.31,16947.89,16931.05,16940.26,2175.03054,1673134199999,36846045.86491540,58033,1108.46358000,18778303.16903220,0
2023-01-07 23:30:00,16940.26,16948.04,16939.26,16943.57,1428.73306,1673135999999,24207342.51548000,48252,740.03533000,12538658.51305390,0
2023-01-08 00:00:00,16943.83,16955.0,16937.76,16938.47,2248.55531,1673137799999,38106249.87246830,68185,1046.66689000,17738241.60022610,0
2023-01-08 00:30:00,16938.47,16941.82,16911.0,16926.66,3868.46935,1673139599999,65473891.16020200,102790,1791.23850000,30316900.65554970,0
2023-01-08 01:00:00,16926.66,16936.0,16915.25,16933.12,2083.15233,1673141399999,35266518.43094000,64265,1026.61042000,17380268.94241900,0
